第0类：
		可怜	0.004096130592503023
		政府	0.003793833131801693
		空姐	0.003642684401451028
		事实	0.003491535671100363
		这是	0.003340386940749698
		污点	0.003189238210399033
		犯错	0.003189238210399033
		太低	0.003189238210399033
		说是	0.0030380894800483677
		大众	0.0030380894800483677
		法	0.0030380894800483677
		打脸	0.0030380894800483677
		不等于	0.0030380894800483677
第7类：
		亿	0.06833442194644024
		罚款	0.020653167864141085
		罚	0.014774657086871324
		赚	0.014252122795558458
		几个	0.012945787067276289
		税	0.011508817766165904
		挣	0.008634879163945133
		不到	0.00798171129980405
		的钱	0.007328543435662966
		偷税漏税	0.006936642717178315
		多少钱	0.006675375571521881
		这么多	0.006414108425865448
		回来	0.006283474853037231
		八亿	0.006022207707380797
		钱	0.005630306988896146
		劣迹艺人	0.005238406270411496
		睡	0.005238406270411496
		一辈子	0.004977139124755062
		一年	0.004977139124755062
		10	0.0048465055519268455
		这么多钱	0.004585238406270412
		一共	0.004454604833442195
		估计	0.004323971260613978
		8.8	0.004323971260613978
		8.83	0.004193337687785761
		罚了	0.004062704114957545
		多亿	0.0038014369693011108
		收入	0.0038014369693011108
		交	0.003670803396472894
		普通人	0.003670803396472894
第8类：
		范冰冰	0.023305143490919174
		道歉	0.019700540690420074
		说	0.018868709274920282
		崔永元	0.01803687785942049
		崔	0.017620962151670593
		合同	0.013739082212671564
		小崔	0.010134479412172466
		电影	0.009025370858172743
		阴阳	0.007500346596423125
		范	0.006945792319423264
		老师	0.006807153750173298
		群众	0.006529876611673368
		的是	0.0061139609039234715
		演员	0.00528212948842368
		fbb	0.005004852349923749
		媒体	0.004866213780673784
		事情	0.004727575211423818
		举报	0.004588936642173853
		哭	0.004588936642173853
		一部	0.004311659503673923
		冯小刚	0.004173020934423957
		证据	0.0038957437959240265
		冯	0.0037571052266740608
		手机	0.0037571052266740608
		大轰炸	0.0036184666574240955
		娱乐圈	0.003341189518924165
		拍	0.003341189518924165
		里	0.003341189518924165
		都说	0.0026479966726743382
		伤害	0.0026479966726743382
第9类：
		查	0.018444924406047516
		都是	0.013693304535637147
		税务	0.01326133909287257
		偷税漏税	0.010237580993520517
		税务局	0.008509719222462204
		范	0.008365730741540676
		钱	0.007789776817854572
		有人	0.0075017998560115194
		部门	0.007213822894168467
		查查	0.006637868970482362
		举报	0.006493880489560835
		的人	0.006061915046796256
		想	0.006061915046796256
		明星	0.0056299496040316775
		感觉	0.0056299496040316775
		解决	0.005197984161267099
		我觉得	0.00476601871850252
		背后	0.004622030237580994
		企业	0.004334053275737941
		确实	0.004334053275737941
		不查	0.004190064794816415
		没人	0.004046076313894888
		干	0.004046076313894888
		才是	0.003758099352051836
		关系	0.0036141108711303096
		都不	0.003182145428365731
		容嬷嬷	0.003182145428365731
		补税	0.003038156947444205
		偷税	0.0028941684665226785
		只能	0.0028941684665226785
